ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_expPC70BM
23051	-3.6911	-5.5813	2.255				-5.259158656310143	-2.8406469470670257	2.17670872144957	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ccccc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ccccc45)c4cccnc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.059161523632136
23076	-4.2953	-5.9723	2.0180000000000002				-5.584539205582354	-3.371609754410218	1.8670610092467488	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3c4ccccc4cc4ccccc34)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5c6ccccc6cc6ccccc56)=C4C(=O)N3C)=C2C(=O)N1	3.6428	-6.121363809163596	-1.467000362238588	1.3845427593369422
23059	-4.0316	-5.7237	2.161				-5.377660421569384	-3.1398737525955878	2.0538948609134304	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ccccc45)c4nccnc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.1776635388862657
22910	-4.4964	-6.0134	2.025				-5.618741611145239	-3.5483337209059416	1.8762067222653984	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3c4ccccc4cc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4c5ccccc5cc5ccccc45)c4nonc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.418745237054252
22932	-4.2236	-5.8343	2.2569999999999997				-5.469699011721574	-3.3086007618804154	2.1793217823120408	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5c6ccccc6cc6ccccc56)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6c7ccccc7cc7ccccc67)cccc5nc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.2697023232058346
22959	-3.9847	-5.8983	2.2569999999999997				-5.5229582320628055	-3.0986586654317416	2.1793217823120408	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3c4ccccc4cc4ccccc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4c5ccccc5cc5ccccc45)c4cccnc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.3229616559043198
22944	-3.9674	-5.7904	2.128				-5.433166515268762	-3.083455658865973	2.0107793566826584	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ccccc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ccccc45)c4cnncc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.2331697496829688
22923	-4.2724	-5.8958	2.0469999999999997				-5.520877793768227	-3.351485543406976	1.90495039175258	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3c4ccccc4cc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4c5ccccc5cc5ccccc45)c4nonc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.3208812132207857
23046	-3.5654	-5.4006	2.1959999999999997				-5.108784576377947	-2.7301834831758653	2.099623426006674	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ccccc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ccccc45)c4ccccc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	0.9087871264662568
acb_28615	-4.3134	-6.2487	2.148				-5.814552463431048	-3.3875157901813395	2.0369099653073692	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3c4ccccc4cc4ccccc34)=C12	3.6428	-6.121363809163596	-1.467000362238588	1.6145565024285249
37094	-4.1929	-6.3936	2.27				-5.935134666984867	-3.2816220161249765	2.196306677918103	Brc1cnc(Br)nc1	-1.0814	-7.7719	4.541	0.006999999999999999	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5ncccn5)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6ncccn6)cccc5nc34)=C12	4.7382	-7.873965730925276	-0.6623267733318303	1.7351389603661886
37085	-4.4772	-6.3577	1.979				-5.9052595730747095	-3.5314610199774585	1.8161063224285643	Brc1cnc(Br)nc1	-1.0814	-7.7719	4.541	0.006999999999999999	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ncccn3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ncccn4)c4nonc34)=C12	4.7382	-7.873965730925276	-0.6623267733318303	1.7052638034306347
34505	-4.3174	-6.2795	2.2230000000000003				-5.8401834632202645	-3.3910309362081072	2.1348997476500338	Brc1cnc(Br)o1	-0.2393	-8.3572	5.95	0.0003	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ncco3)c3nccnc23)=C2C(=O)NC(c3oc(-c4ncco4)c4nccnc34)=C12	6.4017	-8.065976405759633	0.22384406158444084	1.6401875562896702
34378	-4.2897	-6.3181	2.219				-5.872305430488572	-3.366688549972744	2.129673625925091	Brc1cnc(Br)o1	-0.2393	-8.3572	5.95	0.0003	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5ncco5)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6ncco6)cccc5nc34)=C12	6.4017	-8.065976405759633	0.22384406158444084	1.6723095913234458
34405	-4.1064	-6.2621	2.252				-5.825703612689995	-3.2056069832961347	2.1727891301558637	Brc1cnc(Br)o1	-0.2393	-8.3572	5.95	0.0003	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ncco3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ncco4)c4cccnc34)=C12	6.4017	-8.065976405759633	0.22384406158444084	1.6257076752122712
34372	-4.3036	-6.2921	2.18				-5.8506688722249445	-3.378903682415761	2.0787189391069054	Brc1cnc(Br)o1	-0.2393	-8.3572	5.95	0.0003	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ncco3)c3ncncc23)=C2C(=O)NC(c3oc(-c4ncco4)c4ncncc34)=C12	6.4017	-8.065976405759633	0.22384406158444084	1.6506729874146846
2529	-3.7823	-5.617000000000001	2.1719999999999997				-5.288867315156738	-2.920792276477319	2.0682666956570213	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(c3)Cc3ccccc3-4)c3ccncc23)=C2C(=O)NC(c3oc(-c4ccc5c(c4)Cc4ccccc4-5)c4ccncc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.088870245153011
2689	-4.0133	-5.7841	2.231				-5.42792381076642	-3.1237919595231274	2.145351991099917	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(c3)Cc3ccccc3-4)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccc5c(c4)Cc4ccccc4-5)c4nccnc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.2279270341204602
2540	-4.4286	-6.1285	2.151				-5.714524990227673	-3.488751995752237	2.0408295566010746	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3ccc4c(c3)Cc3ccccc3-4)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4ccc5c(c4)Cc4ccccc4-5)c4nonc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.5145288182041838
2656	-4.1558	-6.0833	2.272				-5.676910665861678	-3.2490190367267107	2.1989197387805737	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3ccc4c(c3)Cc3ccccc3-4)c3nonc23)=C2C(=O)NC(c3ccc(-c4ccc5c(c4)Cc4ccccc4-5)c4nonc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.4769144144858788
2574	-3.9312	-5.8726	2.1790000000000003				-5.50157132639453	-3.051643587323729	2.07741240867567	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(c3)Cc3ccccc3-4)c3cnncc23)=C2C(=O)NC(c3oc(-c4ccc5c(c4)Cc4ccccc4-5)c4cnncc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.3015747051175846
2553	-4.2874	-5.9444	2.063				-5.561321514214848	-3.364667341007353	1.9258548786523488	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4c(c3)Cc3ccccc3-4)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5c(c4)Cc4ccccc4-5)c4nonc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.3613250189886963
2676	-3.5097	-5.3958	2.25				-5.104790134852355	-2.6812350747531317	2.1701760692933925	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(c3)Cc3ccccc3-4)c3ccccc23)=C2C(=O)NC(c3oc(-c4ccc5c(c4)Cc4ccccc4-5)c4ccccc34)=C12	4.8259	-6.635605327576924	-0.6082645568708581	0.9047926765138707
acb_18995	-4.2993	-6.4073	2.169				-5.946535468839163	-3.375124900436985	2.0643471043633146	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3ccc4c(c3)Cc3ccccc3-4)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.7465397862719587
acb_19054	-4.4554	-6.3006	2.08				-5.857742362426516	-3.5123034741315773	1.9480658959833528	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Cn1c(=O)c2ccc3c4c(Br)cc5c(=O)n(C)c(=O)c6ccc(c7c(Br)cc(c1=O)c2c37)c4c65	-4.1602	-6.8714	2.927	1.4396	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6cc(C7=C8C(=O)NC(c9ccc%10c(c9)Cc9ccccc9-%10)=C8C(=O)N7)c(c7ccc(c1=O)c2c37)c4c56	4.8259	-6.635605327576924	-0.6082645568708581	1.6577464925387038
acb_18991	-3.9481	-6.1288	2.209				-5.714774642823023	-3.0664950792868213	2.116608321612736	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3ccc4c(c3)Cc3ccccc3-4)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.5147784713262074
acb_18992	-4.0937	-6.2976	2.0340000000000003				-5.8552458364730215	-3.1944463946611488	1.8879654961465184	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnccc3cc3nonc23)=C2C(=O)NC(c3ccc4c(c3)Cc3ccccc3-4)=C12	4.8259	-6.635605327576924	-0.6082645568708581	1.6552499613184624
6797	-3.7878	-5.7324	2.255				-5.38490034683452	-2.925625602264124	2.17670872144957	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4ccncc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.1849034794249658
6974	-4.2715	-6.1459	2.06				-5.729004840757946	-3.3506946355509526	1.9219352873586415	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3cccc4ccccc34)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5cccc6ccccc56)=C4C(=O)N3C)=C2C(=O)N1	4.6644	-6.78842555213253	-0.7389143486679605	1.529008699281584
6957	-4.0574	-5.8914	2.173				-5.517216222369767	-3.1625464444682363	2.0695732260882567	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4nccnc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.3172196340977644
6808	-4.5197	-6.2476	2.137				-5.813637070581434	-3.5688094465118607	2.022538130563777	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3cccc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4cccc5ccccc45)c4nonc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.6136411076477708
6824	-4.0797	-5.916	2.186				-5.537687735188428	-3.1821433835674635	2.0865581216943183	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4ncncc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.3376911901037456
6821	-4.3772	-6.0388	2.055				-5.639878864218166	-3.443582369308277	1.915402635202464	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cccc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cccc5ccccc45)c4nonc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.4398825347189637
acb_11591	-3.8594	-6.2079	2.158				-5.780599710463513	-2.988546716143257	2.049975269619724	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3cccc4ccccc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.580603677833241
acb_11592	-4.0743	-6.3987	2.03				-5.939378761105809	-3.177397936431328	1.882739374421576	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnccc3cc3nonc23)=C2C(=O)NC(c3cccc4ccccc34)=C12	4.6644	-6.78842555213253	-0.7389143486679605	1.739383063440599
6021	-4.3031	-5.8217	1.886				-5.459213602716894	-3.3784642891624133	1.6945989923236595	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4nonc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5nonc45)c4ccncc34)=C12	3.0	-6.757618846932349	-2.546426820986073	1.2592168920808202
6173	-4.2975	-5.8029	2.019				-5.443568706741658	-3.373543084724941	1.8683675396779853	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4nonc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5nonc45)c4cccnc34)=C12	3.0	-6.757618846932349	-2.546426820986073	1.2435719631006414
6199	-3.7461	-5.3682	2.204				-5.0818220960802	-2.888980204935076	2.1100756694565583	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cc2cc3[nH]c(Br)cc3cc2[nH]1	-0.8159	-5.53	3.9139999999999997	0.1957	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3cc4[nH]c(-c5c6ccccc6cc6nonc56)cc4cc3[nH]2)=C2C(=O)NC(c3cc4cc5[nH]c(-c6c7ccccc7cc7nonc67)cc5cc4[nH]3)=C12	3.0	-6.757618846932349	-2.546426820986073	0.8818245892876495
6110	-4.0978	-5.7714	2.096				-5.417355184229957	-3.1980494193385858	1.9689703828831209	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cc2oc(Br)cc2o1	-0.4363	-6.8974	5.0760000000000005	0.5772	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc(-c4c5ccccc5cc5nonc45)cc3o2)=C2C(=O)NC(c3cc4oc(-c5c6ccccc6cc6nonc56)cc4o3)=C12	3.0	-6.757618846932349	-2.546426820986073	1.217358385288105
6160	-3.9336	-5.5243	2.221				-5.211724663193734	-3.0537526749397896	2.1322866867875616	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3[nH]c4cc(-c5c6ccccc6cc6nonc56)oc4c3o2)=C2C(=O)NC(c3cc4[nH]c5cc(-c6c7ccccc7cc7nonc67)oc5c4o3)=C12	3.0	-6.757618846932349	-2.546426820986073	1.0117274304475474
6181	-4.48	-5.933	2.104				-5.551834715591567	-3.533921622196196	1.9794226263330053	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4nonc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5nonc45)c4nccnc34)=C12	3.0	-6.757618846932349	-2.546426820986073	1.351838200351779
6157	-3.7835	-5.3588	2.2				-5.07399964809258	-2.921846820285349	2.1048495477316163	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cc2oc3cc(Br)[nH]c3c2[nH]1	-0.8458	-5.7851	4.833	0.7724	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc4cc(-c5c6ccccc6cc6nonc56)[nH]c4c3[nH]2)=C2C(=O)NC(c3cc4oc5cc(-c6c7ccccc7cc7nonc67)[nH]c5c4[nH]3)=C12	3.0	-6.757618846932349	-2.546426820986073	0.8740021247975585
6090	-4.3096	-6.254	2.272				-5.818962992615557	-3.3841764014559113	2.1989197387805737	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cnc(Br)c2ncccc12	-2.1839	-7.3947	4.175	0.0005	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3c4ccccc4cc4nonc34)c3cccnc23)=C2C(=O)NC(c3ncc(-c4c5ccccc5cc5nonc45)c4cccnc34)=C12	3.0	-6.757618846932349	-2.546426820986073	1.6189670409176187
6188	-3.9965	-5.8889999999999985	2.251				-5.51521900160697	-3.109028346210705	2.171482599724628	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1cnc(Br)[nH]1	-0.3868	-7.5788	5.3020000000000005	0.0008	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3c4ccccc4cc4nonc34)[nH]2)=C2C(=O)NC(c3ncc(-c4c5ccccc5cc5nonc45)[nH]3)=C12	3.0	-6.757618846932349	-2.546426820986073	1.3152224091215698
6190	-4.0506	-5.8422	2.1				-5.4762731967324445	-3.156570696222732	1.9741965046080632	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	Brc1ccc(Br)o1	-0.2124	-7.5619	6.216	0.3166	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3c4ccccc4cc4nonc34)o2)=C2C(=O)NC(c3ccc(-c4c5ccccc5cc5nonc45)o3)=C12	3.0	-6.757618846932349	-2.546426820986073	1.2762765220858034
